frame,f1_score(iou>=0.3),precision,recall,TP,FP,FN,f1_score(iou>=0.5),precision,recall,TP,FP,FN
415,0.75,0.75,0.75,3,1,1,0.75,0.75,0.75,3,1,1
416,0.333,0.5,0.25,1,1,3,0.333,0.5,0.25,1,1,3
417,0.444,0.5,0.4,2,2,3,0.444,0.5,0.4,2,2,3
418,0.75,1,0.6,3,0,2,0.75,1,0.6,3,0,2
419,0.75,1,0.6,3,0,2,0.75,1,0.6,3,0,2
420,0.5,0.667,0.4,2,1,3,0.5,0.667,0.4,2,1,3
421,0.571,0.667,0.5,2,1,2,0.571,0.667,0.5,2,1,2
422,0.667,0.75,0.6,3,1,2,0.667,0.75,0.6,3,1,2
423,0.8,0.8,0.8,4,1,1,0.8,0.8,0.8,4,1,1
424,0.8,0.8,0.8,4,1,1,0.8,0.8,0.8,4,1,1
425,0.8,0.8,0.8,4,1,1,0.8,0.8,0.8,4,1,1
426,0.75,1,0.6,3,0,2,0.75,1,0.6,3,0,2
427,0.75,1,0.6,3,0,2,0.75,1,0.6,3,0,2
428,0.5,1,0.333,2,0,4,0.5,1,0.333,2,0,4
429,0.667,0.75,0.6,3,1,2,0.667,0.75,0.6,3,1,2
430,0.857,1,0.75,3,0,1,0.857,1,0.75,3,0,1
431,0.75,1,0.6,3,0,2,0.75,1,0.6,3,0,2
432,0.667,1,0.5,3,0,3,0.667,1,0.5,3,0,3
433,0.75,1,0.6,3,0,2,0.75,1,0.6,3,0,2
434,0.571,1,0.4,2,0,3,0.571,1,0.4,2,0,3
435,0.75,1,0.6,3,0,2,0.75,1,0.6,3,0,2
436,0.6,1,0.429,3,0,4,0.6,1,0.429,3,0,4
437,0.444,1,0.286,2,0,5,0.444,1,0.286,2,0,5
438,0.5,1,0.333,2,0,4,0.5,1,0.333,2,0,4
439,0.667,1,0.5,3,0,3,0.667,1,0.5,3,0,3
440,0.667,1,0.5,2,0,2,0.667,1,0.5,2,0,2
441,0.333,1,0.2,1,0,4,0.333,1,0.2,1,0,4
442,0.889,1,0.8,4,0,1,0.889,1,0.8,4,0,1
443,0.75,0.75,0.75,3,1,1,0.75,0.75,0.75,3,1,1
444,0.75,1,0.6,3,0,2,0.75,1,0.6,3,0,2
445,0.75,1,0.6,3,0,2,0.75,1,0.6,3,0,2
446,0.667,1,0.5,3,0,3,0.667,1,0.5,3,0,3
447,0.667,1,0.5,3,0,3,0.667,1,0.5,3,0,3
448,0.75,1,0.6,3,0,2,0.75,1,0.6,3,0,2
449,0.667,0.75,0.6,3,1,2,0.667,0.75,0.6,3,1,2
450,0.667,1,0.5,3,0,3,0.667,1,0.5,3,0,3
451,0.8,1,0.667,4,0,2,0.8,1,0.667,4,0,2
452,0.8,1,0.667,4,0,2,0.8,1,0.667,4,0,2
453,0.889,1,0.8,4,0,1,0.889,1,0.8,4,0,1
454,0.909,1,0.833,5,0,1,0.909,1,0.833,5,0,1
455,0.923,1,0.857,6,0,1,0.923,1,0.857,6,0,1
456,0.667,0.8,0.571,4,1,3,0.667,0.8,0.571,4,1,3
457,0.857,0.857,0.857,6,1,1,0.857,0.857,0.857,6,1,1
458,0.727,1,0.571,4,0,3,0.727,1,0.571,4,0,3
459,0.769,0.833,0.714,5,1,2,0.769,0.833,0.714,5,1,2
460,0.706,0.667,0.75,6,3,2,0.706,0.667,0.75,6,3,2
461,0.615,0.667,0.571,4,2,3,0.615,0.667,0.571,4,2,3
462,0.435,0.333,0.625,5,10,3,0.435,0.333,0.625,5,10,3
463,0.261,0.176,0.5,3,14,3,0.261,0.176,0.5,3,14,3
464,0.5,0.444,0.571,4,5,3,0.5,0.444,0.571,4,5,3
465,0.381,0.267,0.667,4,11,2,0.381,0.267,0.667,4,11,2
466,0.714,0.625,0.833,5,3,1,0.714,0.625,0.833,5,3,1
467,0.526,0.455,0.625,5,6,3,0.526,0.455,0.625,5,6,3
468,0.4,0.308,0.571,4,9,3,0.4,0.308,0.571,4,9,3
469,0.615,0.667,0.571,4,2,3,0.615,0.667,0.571,4,2,3
470,0.667,0.571,0.8,4,3,1,0.667,0.571,0.8,4,3,1
471,0.615,0.667,0.571,4,2,3,0.615,0.667,0.571,4,2,3
472,0.571,0.667,0.5,4,2,4,0.571,0.667,0.5,4,2,4
473,0.706,0.667,0.75,6,3,2,0.706,0.667,0.75,6,3,2
474,0.615,0.8,0.5,4,1,4,0.615,0.8,0.5,4,1,4
475,0.556,0.5,0.625,5,5,3,0.333,0.3,0.375,3,7,5
476,0.667,0.6,0.75,6,4,2,0.667,0.6,0.75,6,4,2
477,0.571,0.462,0.75,6,7,2,0.476,0.385,0.625,5,8,3
478,0.6,0.462,0.857,6,7,1,0.6,0.462,0.857,6,7,1
479,0.667,0.545,0.857,6,5,1,0.667,0.545,0.857,6,5,1
480,0.571,0.571,0.571,4,3,3,0.571,0.571,0.571,4,3,3
481,0.588,0.455,0.833,5,6,1,0.588,0.455,0.833,5,6,1
482,0.769,0.714,0.833,5,2,1,0.769,0.714,0.833,5,2,1
483,0.5,0.357,0.833,5,9,1,0.5,0.357,0.833,5,9,1
484,0.625,0.5,0.833,5,5,1,0.625,0.5,0.833,5,5,1
485,0.4,0.3,0.6,3,7,2,0.4,0.3,0.6,3,7,2
486,0.571,0.4,1,4,6,0,0.571,0.4,1,4,6,0
487,0.364,0.222,1,4,14,0,0.364,0.222,1,4,14,0
488,0.353,0.214,1,3,11,0,0.353,0.214,1,3,11,0
489,0.3,0.176,1,3,14,0,0.2,0.118,0.667,2,15,1
490,0.133,0.0741,0.667,2,25,1,0.133,0.0741,0.667,2,25,1
491,0.167,0.0952,0.667,2,19,1,0.167,0.0952,0.667,2,19,1
492,0.235,0.133,1,2,13,0,0.235,0.133,1,2,13,0
493,0.444,0.286,1,2,5,0,0.444,0.286,1,2,5,0
494,0.5,0.333,1,2,4,0,0.5,0.333,1,2,4,0
495,0.444,0.286,1,2,5,0,0.444,0.286,1,2,5,0
496,0.571,0.4,1,2,3,0,0.571,0.4,1,2,3,0
497,0.667,0.5,1,2,2,0,0.667,0.5,1,2,2,0
498,0.4,0.25,1,1,3,0,0.4,0.25,1,1,3,0
499,0.4,0.25,1,1,3,0,0.4,0.25,1,1,3,0
500,1,1,1,1,0,0,1,1,1,1,0,0
501,0.667,0.5,1,1,1,0,0.667,0.5,1,1,1,0
502,0.5,0.333,1,1,2,0,0.5,0.333,1,1,2,0
503,0.333,0.2,1,1,4,0,0.333,0.2,1,1,4,0
504,0.5,0.5,0.5,1,1,1,0.5,0.5,0.5,1,1,1
505,0.5,0.333,1,2,4,0,0.5,0.333,1,2,4,0
506,1,1,1,2,0,0,1,1,1,2,0,0
507,0.444,0.286,1,2,5,0,0.222,0.143,0.5,1,6,1
508,0.571,0.5,0.667,2,2,1,0.571,0.5,0.667,2,2,1
509,0.5,0.4,0.667,2,3,1,0.25,0.2,0.333,1,4,2
510,0.5,0.4,0.667,2,3,1,0.5,0.4,0.667,2,3,1
511,0.667,0.5,1,3,3,0,0.667,0.5,1,3,3,0
512,0.3,0.188,0.75,3,13,1,0.3,0.188,0.75,3,13,1
513,0.167,0.0938,0.75,3,29,1,0.167,0.0938,0.75,3,29,1
514,0.316,0.2,0.75,3,12,1,0.211,0.133,0.5,2,13,2
515,0.167,0.1,0.5,2,18,2,0.167,0.1,0.5,2,18,2
516,0.273,0.167,0.75,3,15,1,0.273,0.167,0.75,3,15,1
517,0.375,0.25,0.75,3,9,1,0.375,0.25,0.75,3,9,1
518,0.8,0.667,1,4,2,0,0.8,0.667,1,4,2,0
519,0.75,0.6,1,3,2,0,0.75,0.6,1,3,2,0
520,0.333,0.231,0.6,3,10,2,0.333,0.231,0.6,3,10,2
521,0.308,0.25,0.4,2,6,3,0.308,0.25,0.4,2,6,3
522,0.889,0.8,1,4,1,0,0.889,0.8,1,4,1,0
523,0.615,0.444,1,4,5,0,0.615,0.444,1,4,5,0
524,0.667,0.5,1,3,3,0,0.667,0.5,1,3,3,0
525,0.462,0.333,0.75,3,6,1,0.308,0.222,0.5,2,7,2
526,0.353,0.231,0.75,3,10,1,0.235,0.154,0.5,2,11,2
527,0.308,0.222,0.5,2,7,2,0.308,0.222,0.5,2,7,2
528,0.533,0.364,1,4,7,0,0.533,0.364,1,4,7,0
529,0.4,0.286,0.667,2,5,1,0.2,0.143,0.333,1,6,2
530,0.6,0.5,0.75,3,3,1,0.6,0.5,0.75,3,3,1
531,0.8,1,0.667,2,0,1,0.8,1,0.667,2,0,1
532,0.571,0.5,0.667,2,2,1,0.571,0.5,0.667,2,2,1
533,0.444,0.333,0.667,2,4,1,0.444,0.333,0.667,2,4,1
534,0.545,0.429,0.75,3,4,1,0.364,0.286,0.5,2,5,2
535,0.75,0.6,1,3,2,0,0.75,0.6,1,3,2,0
536,1,1,1,3,0,0,1,1,1,3,0,0
537,0.353,0.231,0.75,3,10,1,0.353,0.231,0.75,3,10,1
538,0.571,0.4,1,4,6,0,0.429,0.3,0.75,3,7,1
539,0.889,1,0.8,4,0,1,0.889,1,0.8,4,0,1
540,0.5,0.375,0.75,3,5,1,0.333,0.25,0.5,2,6,2
541,0.286,0.2,0.5,2,8,2,0.286,0.2,0.5,2,8,2
542,0.615,0.444,1,4,5,0,0.615,0.444,1,4,5,0
543,0.8,0.667,1,4,2,0,0.8,0.667,1,4,2,0
544,0.6,0.429,1,3,4,0,0.6,0.429,1,3,4,0
545,0.5,0.333,1,3,6,0,0.5,0.333,1,3,6,0
546,0.571,0.5,0.667,2,2,1,0.571,0.5,0.667,2,2,1
547,0.364,0.222,1,2,7,0,0.364,0.222,1,2,7,0
548,0.75,0.6,1,3,2,0,0.75,0.6,1,3,2,0
549,0.5,0.5,0.5,1,1,1,0.5,0.5,0.5,1,1,1
550,0.667,0.5,1,2,2,0,0.667,0.5,1,2,2,0
551,0.8,1,0.667,2,0,1,0.8,1,0.667,2,0,1
552,1,1,1,3,0,0,1,1,1,3,0,0
553,0.75,0.6,1,3,2,0,0.75,0.6,1,3,2,0
554,0.667,0.6,0.75,3,2,1,0.444,0.4,0.5,2,3,2
555,0.333,0.231,0.6,3,10,2,0.222,0.154,0.4,2,11,3
556,0.571,0.4,1,4,6,0,0.571,0.4,1,4,6,0
557,0.5,0.5,0.5,2,2,2,0.25,0.25,0.25,1,3,3
558,0.545,0.429,0.75,3,4,1,0.545,0.429,0.75,3,4,1
559,0.545,0.429,0.75,3,4,1,0.545,0.429,0.75,3,4,1
560,0.889,0.8,1,4,1,0,0.889,0.8,1,4,1,0
561,0.333,0.214,0.75,3,11,1,0.333,0.214,0.75,3,11,1
562,0.333,0.25,0.5,2,6,2,0.167,0.125,0.25,1,7,3
563,0.429,0.3,0.75,3,7,1,0.286,0.2,0.5,2,8,2
564,0.4,0.25,1,3,9,0,0.4,0.25,1,3,9,0
565,0.353,0.214,1,3,11,0,0.353,0.214,1,3,11,0
566,0.3,0.176,1,3,14,0,0.2,0.118,0.667,2,15,1
567,0.25,0.154,0.667,2,11,1,0.25,0.154,0.667,2,11,1
568,0.364,0.25,0.667,2,6,1,0.364,0.25,0.667,2,6,1
569,0.4,0.25,1,3,9,0,0.4,0.25,1,3,9,0
570,0.25,0.154,0.667,2,11,1,0.25,0.154,0.667,2,11,1
571,0.308,0.2,0.667,2,8,1,0.308,0.2,0.667,2,8,1
572,0.571,0.4,1,2,3,0,0.571,0.4,1,2,3,0
573,0.5,0.333,1,2,4,0,0.5,0.333,1,2,4,0
574,0.8,0.667,1,2,1,0,0.8,0.667,1,2,1,0
575,0.571,0.4,1,2,3,0,0.571,0.4,1,2,3,0
576,0.4,0.333,0.5,1,2,1,0.4,0.333,0.5,1,2,1
577,0.5,0.5,0.5,1,1,1,0.5,0.5,0.5,1,1,1
578,0.5,0.5,0.5,1,1,1,0.5,0.5,0.5,1,1,1
579,0.4,0.5,0.333,1,1,2,0.4,0.5,0.333,1,1,2
580,0.5,0.4,0.667,2,3,1,0.5,0.4,0.667,2,3,1
581,0.75,0.6,1,3,2,0,0.75,0.6,1,3,2,0
582,0.545,0.375,1,3,5,0,0.545,0.375,1,3,5,0
583,0.545,0.375,1,3,5,0,0.545,0.375,1,3,5,0
584,0.5,0.4,0.667,2,3,1,0.5,0.4,0.667,2,3,1
585,0.571,0.4,1,2,3,0,0.571,0.4,1,2,3,0
586,0.4,0.25,1,2,6,0,0.4,0.25,1,2,6,0
587,0.333,0.2,1,1,4,0,0.333,0.2,1,1,4,0
588,0.182,0.111,0.5,1,8,1,0.182,0.111,0.5,1,8,1
589,0.5,0.333,1,1,2,0,0.5,0.333,1,1,2,0
590,0.667,0.5,1,2,2,0,0.667,0.5,1,2,2,0
591,0.667,0.5,1,2,2,0,0.667,0.5,1,2,2,0
592,0.444,0.286,1,2,5,0,0.444,0.286,1,2,5,0
593,0.5,0.333,1,2,4,0,0.5,0.333,1,2,4,0
594,0.444,0.286,1,2,5,0,0.444,0.286,1,2,5,0
595,0.571,0.5,0.667,2,2,1,0.571,0.5,0.667,2,2,1
596,0.8,0.667,1,2,1,0,0.8,0.667,1,2,1,0
597,1,1,1,1,0,0,1,1,1,1,0,0
598,0.571,0.4,1,2,3,0,0.571,0.4,1,2,3,0
599,0.8,0.667,1,4,2,0,0.8,0.667,1,4,2,0
600,0.6,0.5,0.75,3,3,1,0.6,0.5,0.75,3,3,1
601,0.571,0.4,1,4,6,0,0.571,0.4,1,4,6,0
602,0.571,0.4,1,4,6,0,0.429,0.3,0.75,3,7,1
603,0.4,0.273,0.75,3,8,1,0.4,0.273,0.75,3,8,1
604,0.533,0.364,1,4,7,0,0.533,0.364,1,4,7,0
605,0.421,0.267,1,4,11,0,0.421,0.267,1,4,11,0
606,0.308,0.2,0.667,2,8,1,0.308,0.2,0.667,2,8,1
607,0.4,0.273,0.75,3,8,1,0.4,0.273,0.75,3,8,1
608,0.211,0.125,0.667,2,14,1,0.211,0.125,0.667,2,14,1
609,0.429,0.273,1,3,8,0,0.429,0.273,1,3,8,0
610,0.182,0.125,0.333,1,7,2,0.182,0.125,0.333,1,7,2
611,0.25,0.167,0.5,1,5,1,0.25,0.167,0.5,1,5,1
612,0.615,0.444,1,4,5,0,0.615,0.444,1,4,5,0
613,0.8,0.667,1,4,2,0,0.8,0.667,1,4,2,0
614,0.667,0.5,1,5,5,0,0.667,0.5,1,5,5,0
615,0.462,0.333,0.75,3,6,1,0.462,0.333,0.75,3,6,1
616,0.75,0.6,1,3,2,0,0.75,0.6,1,3,2,0
617,0.571,0.4,1,2,3,0,0.286,0.2,0.5,1,4,1
618,0.4,0.25,1,2,6,0,0.4,0.25,1,2,6,0
619,0.8,0.667,1,2,1,0,0.8,0.667,1,2,1,0
620,1,1,1,2,0,0,1,1,1,2,0,0
621,0.5,0.5,0.5,1,1,1,0.5,0.5,0.5,1,1,1
622,0.4,0.333,0.5,1,2,1,0.4,0.333,0.5,1,2,1
623,0.333,0.25,0.5,1,3,1,0.333,0.25,0.5,1,3,1
624,0.4,0.333,0.5,1,2,1,0.4,0.333,0.5,1,2,1
625,0.667,1,0.5,1,0,1,0.667,1,0.5,1,0,1
626,0.5,0.5,0.5,1,1,1,0.5,0.5,0.5,1,1,1
