frame,f1_score(iou>=0.3),precision,recall,TP,FP,FN,f1_score(iou>=0.5),precision,recall,TP,FP,FN
396,0.5,0.5,0.5,1,1,1,0.5,0.5,0.5,1,1,1
397,0,-nan,0,0,0,1,0,-nan,0,0,0,1
398,0.4,0.5,0.333,1,1,2,0.4,0.5,0.333,1,1,2
399,1,1,1,1,0,0,1,1,1,1,0,0
400,0.667,1,0.5,1,0,1,0.667,1,0.5,1,0,1
401,0.5,0.5,0.5,1,1,1,0.5,0.5,0.5,1,1,1
402,0.667,1,0.5,1,0,1,0.667,1,0.5,1,0,1
403,0.667,1,0.5,1,0,1,0.667,1,0.5,1,0,1
404,0,-nan,0,0,0,2,0,-nan,0,0,0,2
405,0.5,0.5,0.5,1,1,1,0.5,0.5,0.5,1,1,1
406,0.667,1,0.5,1,0,1,0.667,1,0.5,1,0,1
407,0,0,0,0,1,2,0,0,0,0,1,2
408,0.667,1,0.5,1,0,1,0.667,1,0.5,1,0,1
409,0.8,1,0.667,2,0,1,0.8,1,0.667,2,0,1
410,0.5,0.5,0.5,1,1,1,0.5,0.5,0.5,1,1,1
411,0.667,1,0.5,1,0,1,0.667,1,0.5,1,0,1
412,0.8,0.667,1,2,1,0,0.8,0.667,1,2,1,0
413,0.667,1,0.5,1,0,1,0.667,1,0.5,1,0,1
414,0.667,1,0.5,1,0,1,0.667,1,0.5,1,0,1
415,0.5,0.5,0.5,1,1,1,0.5,0.5,0.5,1,1,1
416,0.667,1,0.5,1,0,1,0.667,1,0.5,1,0,1
417,0.667,0.5,1,1,1,0,0.667,0.5,1,1,1,0
418,0.4,0.333,0.5,1,2,1,0.4,0.333,0.5,1,2,1
419,0.8,1,0.667,2,0,1,0.8,1,0.667,2,0,1
420,0.667,0.667,0.667,2,1,1,0.667,0.667,0.667,2,1,1
421,0.8,0.667,1,2,1,0,0.8,0.667,1,2,1,0
422,0,0,0,0,1,2,0,0,0,0,1,2
423,1,1,1,1,0,0,1,1,1,1,0,0
424,0.5,0.5,0.5,1,1,1,0.5,0.5,0.5,1,1,1
425,0,-nan,0,0,0,2,0,-nan,0,0,0,2
426,0.667,1,0.5,1,0,1,0.667,1,0.5,1,0,1
427,1,1,1,1,0,0,1,1,1,1,0,0
428,1,1,1,1,0,0,1,1,1,1,0,0
429,0,0,0,0,1,1,0,0,0,0,1,1
430,0,-nan,0,0,0,1,0,-nan,0,0,0,1
431,0,0,0,0,2,1,0,0,0,0,2,1
432,0.5,0.333,1,1,2,0,0.5,0.333,1,1,2,0
433,0.4,0.333,0.5,1,2,1,0.4,0.333,0.5,1,2,1
434,0.333,0.25,0.5,1,3,1,0,0,0,0,4,2
435,0.4,0.333,0.5,1,2,1,0,0,0,0,3,2
436,0.5,0.333,1,1,2,0,0.5,0.333,1,1,2,0
437,1,1,1,1,0,0,1,1,1,1,0,0
438,0,0,0,0,1,2,0,0,0,0,1,2
439,0.4,0.5,0.333,1,1,2,0,0,0,0,2,3
440,0.667,0.667,0.667,2,1,1,0.333,0.333,0.333,1,2,2
441,0.333,0.333,0.333,1,2,2,0.333,0.333,0.333,1,2,2
442,0,0,0,0,1,3,0,0,0,0,1,3
443,0.5,1,0.333,1,0,2,0.5,1,0.333,1,0,2
444,0.667,1,0.5,2,0,2,0.667,1,0.5,2,0,2
445,1,1,1,3,0,0,1,1,1,3,0,0
446,0.5,1,0.333,1,0,2,0.5,1,0.333,1,0,2
447,0.5,1,0.333,1,0,2,0.5,1,0.333,1,0,2
448,0.667,0.667,0.667,2,1,1,0.667,0.667,0.667,2,1,1
449,0.4,1,0.25,1,0,3,0.4,1,0.25,1,0,3
450,0.667,1,0.5,2,0,2,0.667,1,0.5,2,0,2
451,0.667,1,0.5,2,0,2,0.667,1,0.5,2,0,2
452,0.667,1,0.5,2,0,2,0.667,1,0.5,2,0,2
453,0.571,0.667,0.5,2,1,2,0.571,0.667,0.5,2,1,2
454,0.4,0.5,0.333,1,1,2,0.4,0.5,0.333,1,1,2
455,0.5,0.667,0.4,2,1,3,0.25,0.333,0.2,1,2,4
456,0.571,1,0.4,2,0,3,0.571,1,0.4,2,0,3
457,0.4,1,0.25,1,0,3,0.4,1,0.25,1,0,3
458,0.5,0.667,0.4,2,1,3,0.5,0.667,0.4,2,1,3
459,0.667,1,0.5,2,0,2,0.667,1,0.5,2,0,2
460,0.667,1,0.5,2,0,2,0.667,1,0.5,2,0,2
461,0.4,1,0.25,1,0,3,0.4,1,0.25,1,0,3
462,0.571,0.667,0.5,2,1,2,0.571,0.667,0.5,2,1,2
463,0.333,0.5,0.25,1,1,3,0.333,0.5,0.25,1,1,3
464,0.571,0.667,0.5,2,1,2,0.571,0.667,0.5,2,1,2
465,0.667,1,0.5,2,0,2,0.667,1,0.5,2,0,2
466,0.571,0.667,0.5,2,1,2,0.571,0.667,0.5,2,1,2
467,0.4,0.5,0.333,1,1,2,0.4,0.5,0.333,1,1,2
468,0.667,0.667,0.667,2,1,1,0.667,0.667,0.667,2,1,1
469,0.4,1,0.25,1,0,3,0.4,1,0.25,1,0,3
470,0.4,1,0.25,1,0,3,0.4,1,0.25,1,0,3
471,0.4,1,0.25,1,0,3,0.4,1,0.25,1,0,3
472,0.857,1,0.75,3,0,1,0.857,1,0.75,3,0,1
473,0.75,0.75,0.75,3,1,1,0.75,0.75,0.75,3,1,1
474,0.857,1,0.75,3,0,1,0.857,1,0.75,3,0,1
475,0.857,1,0.75,3,0,1,0.857,1,0.75,3,0,1
476,0.4,1,0.25,1,0,3,0.4,1,0.25,1,0,3
477,0.571,0.5,0.667,2,2,1,0.571,0.5,0.667,2,2,1
478,0.5,1,0.333,1,0,2,0.5,1,0.333,1,0,2
479,0.5,1,0.333,1,0,2,0.5,1,0.333,1,0,2
480,0.571,0.667,0.5,2,1,2,0.571,0.667,0.5,2,1,2
481,0.667,1,0.5,2,0,2,0.667,1,0.5,2,0,2
482,0.667,1,0.5,2,0,2,0.667,1,0.5,2,0,2
483,0.75,1,0.6,3,0,2,0.75,1,0.6,3,0,2
484,0.75,1,0.6,3,0,2,0.75,1,0.6,3,0,2
485,0.667,1,0.5,2,0,2,0.667,1,0.5,2,0,2
486,0.667,1,0.5,2,0,2,0.667,1,0.5,2,0,2
487,0.8,1,0.667,2,0,1,0.8,1,0.667,2,0,1
488,0,-nan,0,0,0,2,0,-nan,0,0,0,2
489,0.667,0.667,0.667,2,1,1,0.667,0.667,0.667,2,1,1
490,0.667,1,0.5,1,0,1,0.667,1,0.5,1,0,1
491,0.8,1,0.667,2,0,1,0.8,1,0.667,2,0,1
492,0.4,1,0.25,1,0,3,0.4,1,0.25,1,0,3
493,0,-nan,0,0,0,4,0,-nan,0,0,0,4
494,0.75,0.75,0.75,3,1,1,0.75,0.75,0.75,3,1,1
495,0.571,1,0.4,2,0,3,0.571,1,0.4,2,0,3
496,0.571,1,0.4,2,0,3,0.571,1,0.4,2,0,3
497,0.4,1,0.25,1,0,3,0.4,1,0.25,1,0,3
498,0.75,0.75,0.75,3,1,1,0.75,0.75,0.75,3,1,1
499,0.857,1,0.75,3,0,1,0.857,1,0.75,3,0,1
500,0.8,1,0.667,2,0,1,0.8,1,0.667,2,0,1
501,0.8,1,0.667,2,0,1,0.8,1,0.667,2,0,1
502,0.667,1,0.5,2,0,2,0.667,1,0.5,2,0,2
503,0.667,0.667,0.667,2,1,1,0.667,0.667,0.667,2,1,1
504,0.667,1,0.5,2,0,2,0.667,1,0.5,2,0,2
505,0.8,1,0.667,2,0,1,0.8,1,0.667,2,0,1
506,1,1,1,3,0,0,1,1,1,3,0,0
507,0.75,1,0.6,3,0,2,0.75,1,0.6,3,0,2
508,0.333,0.5,0.25,1,1,3,0.333,0.5,0.25,1,1,3
509,0.571,1,0.4,2,0,3,0.571,1,0.4,2,0,3
510,0.5,1,0.333,1,0,2,0.5,1,0.333,1,0,2
511,0.5,0.667,0.4,2,1,3,0.5,0.667,0.4,2,1,3
512,0.667,0.75,0.6,3,1,2,0.667,0.75,0.6,3,1,2
513,0.6,0.5,0.75,3,3,1,0.6,0.5,0.75,3,3,1
514,0.667,0.667,0.667,2,1,1,0.667,0.667,0.667,2,1,1
515,0.667,0.75,0.6,3,1,2,0.667,0.75,0.6,3,1,2
516,0.75,1,0.6,3,0,2,0.75,1,0.6,3,0,2
517,0.857,1,0.75,3,0,1,0.857,1,0.75,3,0,1
518,0.667,0.667,0.667,2,1,1,0.667,0.667,0.667,2,1,1
519,0.4,0.5,0.333,1,1,2,0.4,0.5,0.333,1,1,2
520,0.667,1,0.5,2,0,2,0.667,1,0.5,2,0,2
521,0.4,1,0.25,1,0,3,0.4,1,0.25,1,0,3
522,0.667,1,0.5,1,0,1,0.667,1,0.5,1,0,1
523,0,-nan,0,0,0,2,0,-nan,0,0,0,2
524,0.5,1,0.333,1,0,2,0.5,1,0.333,1,0,2
525,0.5,1,0.333,1,0,2,0.5,1,0.333,1,0,2
526,1,1,1,2,0,0,0.5,0.5,0.5,1,1,1
527,0.5,0.5,0.5,1,1,1,0,0,0,0,2,2
528,1,1,1,1,0,0,0,0,0,0,1,1
529,0.8,1,0.667,2,0,1,0.4,0.5,0.333,1,1,2
530,0.667,1,0.5,2,0,2,0.333,0.5,0.25,1,1,3
531,0.667,1,0.5,2,0,2,0.333,0.5,0.25,1,1,3
532,0.857,1,0.75,3,0,1,0.857,1,0.75,3,0,1
533,0.667,1,0.5,2,0,2,0.333,0.5,0.25,1,1,3
534,0.857,1,0.75,3,0,1,0.857,1,0.75,3,0,1
535,0.857,1,0.75,3,0,1,0.857,1,0.75,3,0,1
536,0.571,0.667,0.5,2,1,2,0.286,0.333,0.25,1,2,3
537,0,-nan,0,0,0,4,0,-nan,0,0,0,4
538,0.667,1,0.5,2,0,2,0.333,0.5,0.25,1,1,3
539,0.667,1,0.5,2,0,2,0.333,0.5,0.25,1,1,3
540,0.4,1,0.25,1,0,3,0,0,0,0,1,4
541,0.857,0.75,1,3,1,0,0.571,0.5,0.667,2,2,1
542,0.571,0.667,0.5,2,1,2,0.571,0.667,0.5,2,1,2
543,0.75,0.75,0.75,3,1,1,0.75,0.75,0.75,3,1,1
544,0.571,0.667,0.5,2,1,2,0.571,0.667,0.5,2,1,2
545,0.75,0.75,0.75,3,1,1,0.75,0.75,0.75,3,1,1
546,0.667,1,0.5,2,0,2,0.667,1,0.5,2,0,2
547,0.4,1,0.25,1,0,3,0.4,1,0.25,1,0,3
548,1,1,1,4,0,0,1,1,1,4,0,0
549,0.857,1,0.75,3,0,1,0.857,1,0.75,3,0,1
550,0.857,1,0.75,3,0,1,0.857,1,0.75,3,0,1
551,0.857,1,0.75,3,0,1,0.857,1,0.75,3,0,1
552,0.75,0.75,0.75,3,1,1,0.75,0.75,0.75,3,1,1
553,0.4,1,0.25,1,0,3,0.4,1,0.25,1,0,3
554,0.667,1,0.5,2,0,2,0.667,1,0.5,2,0,2
555,0.667,0.6,0.75,3,2,1,0.667,0.6,0.75,3,2,1
556,0.667,1,0.5,2,0,2,0.667,1,0.5,2,0,2
557,1,1,1,4,0,0,1,1,1,4,0,0
558,0.889,0.8,1,4,1,0,0.667,0.6,0.75,3,2,1
559,0.889,0.8,1,4,1,0,0.889,0.8,1,4,1,0
560,0.857,1,0.75,3,0,1,0.857,1,0.75,3,0,1
561,1,1,1,4,0,0,1,1,1,4,0,0
562,1,1,1,4,0,0,1,1,1,4,0,0
563,1,1,1,3,0,0,1,1,1,3,0,0
564,1,1,1,3,0,0,1,1,1,3,0,0
565,0.857,0.75,1,3,1,0,0.571,0.5,0.667,2,2,1
566,0.667,0.6,0.75,3,2,1,0.667,0.6,0.75,3,2,1
567,0.909,0.833,1,5,1,0,0.909,0.833,1,5,1,0
568,0.889,0.8,1,4,1,0,0.889,0.8,1,4,1,0
569,0.667,0.571,0.8,4,3,1,0.667,0.571,0.8,4,3,1
570,0.714,0.556,1,5,4,0,0.571,0.444,0.8,4,5,1
571,0.833,0.714,1,5,2,0,0.833,0.714,1,5,2,0
572,0.727,0.8,0.667,4,1,2,0.727,0.8,0.667,4,1,2
573,0.571,0.5,0.667,4,4,2,0.286,0.25,0.333,2,6,4
574,0.8,1,0.667,4,0,2,0.8,1,0.667,4,0,2
575,0.667,1,0.5,3,0,3,0.667,1,0.5,3,0,3
576,0.286,0.5,0.2,1,1,4,0,0,0,0,2,5
577,0.667,1,0.5,3,0,3,0.444,0.667,0.333,2,1,4
578,0,-nan,0,0,0,6,0,-nan,0,0,0,6
579,0.667,0.75,0.6,3,1,2,0.444,0.5,0.4,2,2,3
580,0.75,1,0.6,3,0,2,0.5,0.667,0.4,2,1,3
581,0.8,1,0.667,2,0,1,0.8,1,0.667,2,0,1
582,0.4,0.5,0.333,1,1,2,0.4,0.5,0.333,1,1,2
583,0.571,1,0.4,2,0,3,0.286,0.5,0.2,1,1,4
584,0.75,1,0.6,3,0,2,0.75,1,0.6,3,0,2
585,0.5,0.667,0.4,2,1,3,0.5,0.667,0.4,2,1,3
586,0.667,0.75,0.6,3,1,2,0.667,0.75,0.6,3,1,2
587,0.444,0.4,0.5,2,3,2,0.444,0.4,0.5,2,3,2
588,0.6,0.75,0.5,3,1,3,0.6,0.75,0.5,3,1,3
589,0.667,0.667,0.667,4,2,2,0.667,0.667,0.667,4,2,2
590,0.667,0.667,0.667,4,2,2,0.667,0.667,0.667,4,2,2
591,0.545,0.6,0.5,3,2,3,0.545,0.6,0.5,3,2,3
592,0.615,0.571,0.667,4,3,2,0.615,0.571,0.667,4,3,2
593,0.571,0.5,0.667,4,4,2,0.571,0.5,0.667,4,4,2
594,0.667,0.571,0.8,4,3,1,0.667,0.571,0.8,4,3,1
595,0.444,0.5,0.4,2,2,3,0.444,0.5,0.4,2,2,3
596,0.6,0.75,0.5,3,1,3,0.6,0.75,0.5,3,1,3
597,0.4,0.5,0.333,2,2,4,0.4,0.5,0.333,2,2,4
598,0.667,0.75,0.6,3,1,2,0.444,0.5,0.4,2,2,3
599,0.8,1,0.667,4,0,2,0.8,1,0.667,4,0,2
600,0.833,0.833,0.833,5,1,1,0.833,0.833,0.833,5,1,1
601,0.8,0.8,0.8,4,1,1,0.8,0.8,0.8,4,1,1
602,0.889,1,0.8,4,0,1,0.889,1,0.8,4,0,1
603,0.8,0.8,0.8,4,1,1,0.8,0.8,0.8,4,1,1
604,0.909,0.833,1,5,1,0,0.909,0.833,1,5,1,0
605,0.833,0.714,1,5,2,0,0.833,0.714,1,5,2,0
606,1,1,1,5,0,0,0.8,0.8,0.8,4,1,1
607,0.8,0.8,0.8,4,1,1,0.8,0.8,0.8,4,1,1
608,0.889,1,0.8,4,0,1,0.889,1,0.8,4,0,1
609,0.8,0.8,0.8,4,1,1,0.8,0.8,0.8,4,1,1
610,0.667,0.6,0.75,3,2,1,0.667,0.6,0.75,3,2,1
611,1,1,1,4,0,0,1,1,1,4,0,0
612,0.889,0.8,1,4,1,0,0.889,0.8,1,4,1,0
613,0.8,0.667,1,4,2,0,0.8,0.667,1,4,2,0
614,0.8,0.667,1,4,2,0,0.8,0.667,1,4,2,0
615,1,1,1,4,0,0,1,1,1,4,0,0
616,1,1,1,4,0,0,1,1,1,4,0,0
617,1,1,1,3,0,0,0.667,0.667,0.667,2,1,1
618,1,1,1,3,0,0,0.667,0.667,0.667,2,1,1
619,0.857,1,0.75,3,0,1,0.571,0.667,0.5,2,1,2
620,0.857,1,0.75,3,0,1,0.857,1,0.75,3,0,1
621,1,1,1,4,0,0,1,1,1,4,0,0
622,1,1,1,4,0,0,1,1,1,4,0,0
623,1,1,1,4,0,0,0.75,0.75,0.75,3,1,1
624,1,1,1,4,0,0,0.75,0.75,0.75,3,1,1
625,0.857,1,0.75,3,0,1,0.857,1,0.75,3,0,1
626,0.889,1,0.8,4,0,1,0.667,0.75,0.6,3,1,2
627,0.667,0.75,0.6,3,1,2,0.667,0.75,0.6,3,1,2
628,0.889,1,0.8,4,0,1,0.667,0.75,0.6,3,1,2
629,1,1,1,4,0,0,1,1,1,4,0,0
630,1,1,1,4,0,0,0.75,0.75,0.75,3,1,1
631,0.889,1,0.8,4,0,1,0.667,0.75,0.6,3,1,2
632,1,1,1,4,0,0,1,1,1,4,0,0
633,0.889,1,0.8,4,0,1,0.889,1,0.8,4,0,1
634,0.889,1,0.8,4,0,1,0.889,1,0.8,4,0,1
635,0.75,0.75,0.75,3,1,1,0.75,0.75,0.75,3,1,1
636,0.667,0.75,0.6,3,1,2,0.667,0.75,0.6,3,1,2
637,0.667,0.75,0.6,3,1,2,0.667,0.75,0.6,3,1,2
638,0.667,0.75,0.6,3,1,2,0.667,0.75,0.6,3,1,2
639,1,1,1,5,0,0,0.8,0.8,0.8,4,1,1
640,0.727,0.8,0.667,4,1,2,0.727,0.8,0.667,4,1,2
641,0.6,0.75,0.5,3,1,3,0.6,0.75,0.5,3,1,3
642,0.75,1,0.6,3,0,2,0.75,1,0.6,3,0,2
643,0.6,0.75,0.5,3,1,3,0.6,0.75,0.5,3,1,3
644,0.8,0.8,0.8,4,1,1,0.8,0.8,0.8,4,1,1
645,0.667,0.6,0.75,3,2,1,0.667,0.6,0.75,3,2,1
646,1,1,1,4,0,0,0.75,0.75,0.75,3,1,1
647,0.857,1,0.75,3,0,1,0.857,1,0.75,3,0,1
648,1,1,1,3,0,0,1,1,1,3,0,0
649,1,1,1,3,0,0,1,1,1,3,0,0
650,1,1,1,3,0,0,1,1,1,3,0,0
651,0.857,0.75,1,3,1,0,0.857,0.75,1,3,1,0
652,1,1,1,3,0,0,1,1,1,3,0,0
653,0.857,0.75,1,3,1,0,0.857,0.75,1,3,1,0
654,1,1,1,2,0,0,1,1,1,2,0,0
655,0.857,0.75,1,3,1,0,0.857,0.75,1,3,1,0
656,0.857,0.75,1,3,1,0,0.857,0.75,1,3,1,0
657,0.857,0.75,1,3,1,0,0.857,0.75,1,3,1,0
658,0.857,0.75,1,3,1,0,0.857,0.75,1,3,1,0
659,0.667,0.5,1,3,3,0,0.667,0.5,1,3,3,0
660,0.8,1,0.667,2,0,1,0.8,1,0.667,2,0,1
661,1,1,1,3,0,0,1,1,1,3,0,0
662,1,1,1,3,0,0,1,1,1,3,0,0
663,0.857,0.75,1,3,1,0,0.571,0.5,0.667,2,2,1
664,0.857,0.75,1,3,1,0,0.571,0.5,0.667,2,2,1
665,1,1,1,3,0,0,1,1,1,3,0,0
666,1,1,1,3,0,0,0.667,0.667,0.667,2,1,1
667,0.571,0.5,0.667,2,2,1,0.571,0.5,0.667,2,2,1
668,0.571,0.5,0.667,2,2,1,0.571,0.5,0.667,2,2,1
669,1,1,1,3,0,0,1,1,1,3,0,0
670,1,1,1,3,0,0,1,1,1,3,0,0
671,0.857,0.75,1,3,1,0,0.857,0.75,1,3,1,0
672,1,1,1,3,0,0,1,1,1,3,0,0
673,0.857,0.75,1,3,1,0,0.857,0.75,1,3,1,0
674,0.857,0.75,1,3,1,0,0.857,0.75,1,3,1,0
675,1,1,1,3,0,0,1,1,1,3,0,0
676,0.8,1,0.667,2,0,1,0.8,1,0.667,2,0,1
677,1,1,1,3,0,0,1,1,1,3,0,0
678,0.857,0.75,1,3,1,0,0.857,0.75,1,3,1,0
679,1,1,1,3,0,0,1,1,1,3,0,0
680,0.75,0.6,1,3,2,0,0.75,0.6,1,3,2,0
681,1,1,1,3,0,0,1,1,1,3,0,0
682,0.571,0.667,0.5,2,1,2,0.571,0.667,0.5,2,1,2
683,1,1,1,4,0,0,1,1,1,4,0,0
684,1,1,1,4,0,0,1,1,1,4,0,0
685,0.857,1,0.75,3,0,1,0.857,1,0.75,3,0,1
686,0.667,0.6,0.75,3,2,1,0.667,0.6,0.75,3,2,1
687,0.6,0.5,0.75,3,3,1,0.6,0.5,0.75,3,3,1
688,0.75,0.75,0.75,3,1,1,0.75,0.75,0.75,3,1,1
689,0.889,0.8,1,4,1,0,0.889,0.8,1,4,1,0
690,0.75,0.75,0.75,3,1,1,0.75,0.75,0.75,3,1,1
691,0.667,1,0.5,2,0,2,0.667,1,0.5,2,0,2
692,0.667,1,0.5,2,0,2,0.667,1,0.5,2,0,2
